orden_id,cliente_id,ciudad_destino,cedi_id,peso_kg,vol_m3,revenue,fecha
ORD14503,19999,Austin,HUB-SOUTH,720.0,4620.0,,2018-04-23
ORD14685,8005,Seattle,HUB-WEST,1.0,1.0,,2018-04-24
ORD14703,21576,Houston,HUB-SOUTH,1.0,1.0,,2018-04-24
ORD14750,33907,Columbus,HUB-MID,36.0,54.0,,2018-04-24
ORD14820,21009,San Francisco,HUB-WEST,9.0,18.0,,2018-04-25
ORD14855,22787,Houston,HUB-SOUTH,127.0,127.0,,2018-04-25
ORD14914,12531,Fort Worth,HUB-SOUTH,2.0,2.0,,2018-04-25
ORD14927,9586,Denver,HUB-WEST,1.0,1.0,,2018-04-25
ORD14932,24398,Columbus,HUB-MID,143.0,143.0,,2018-04-25
ORD14949,17181,San Diego,HUB-WEST,1.0,1.0,,2018-04-25
ORD14956,39567,San Diego,HUB-WEST,1.0,1.0,,2018-04-25
ORD15014,7247,Columbus,HUB-MID,3.0,18.0,,2018-04-26
ORD15036,7247,Denver,HUB-WEST,6.0,33.0,,2018-04-26
ORD15066,11745,Columbus,HUB-MID,2.0,2.0,,2018-04-26
ORD15067,26773,New York,HUB-EAST,1.0,1.0,,2018-04-26
ORD15121,23984,Denver,HUB-WEST,196.0,196.0,,2018-04-26
ORD15145,29457,Los Angeles,HUB-WEST,5.0,6.0,,2018-04-27
ORD15157,28095,New York,HUB-EAST,4.0,9.0,,2018-04-27
ORD15245,22712,Chicago,HUB-MID,1323.0,1323.0,,2018-04-27
ORD15255,1400,Denver,HUB-WEST,1.0,1.0,,2018-04-27
ORD15284,671,Los Angeles,HUB-WEST,1.0,1.0,,2018-04-27
ORD15306,18851,Nashville,HUB-EAST,1.0,1.0,,2018-04-27
ORD15317,21213,Chicago,HUB-MID,1.0,1.0,,2018-04-27
ORD15320,37016,Indianapolis,HUB-MID,1.0,1.0,,2018-04-27
ORD15324,23805,Denver,HUB-WEST,1.0,1.0,,2018-04-27
ORD15329,34368,Chicago,HUB-MID,1.0,1.0,,2018-04-27
ORD15339,12528,Austin,HUB-SOUTH,1.0,1.0,,2018-04-27
ORD15342,734,Philadelphia,HUB-EAST,1.0,1.0,,2018-04-27
ORD15374,6443,San Antonio,HUB-SOUTH,201.0,201.0,,2018-04-27
ORD15440,22477,Dallas,HUB-SOUTH,6.0,6.0,,2018-04-30
ORD15449,22474,Seattle,HUB-WEST,9.0,9.0,,2018-04-30
ORD15451,22347,San Diego,HUB-WEST,15.0,15.0,,2018-04-30
ORD15458,22476,San Diego,HUB-WEST,12.0,12.0,,2018-04-30
ORD15532,7519,San Francisco,HUB-WEST,1.0,1.0,,2018-04-30
ORD15545,24483,Los Angeles,HUB-WEST,10.0,10.0,,2018-04-30
ORD15546,24480,Columbus,HUB-MID,5.0,5.0,,2018-04-30
ORD15550,22472,Seattle,HUB-WEST,13.0,13.0,,2018-04-30
ORD15564,4036,Dallas,HUB-SOUTH,1.0,1.0,,2018-04-30
ORD15597,22066,San Diego,HUB-WEST,51.0,51.0,,2018-04-30
ORD15639,17192,San Jose,HUB-WEST,6.0,6.0,,2018-05-02
ORD15640,13832,Charlotte,HUB-EAST,6.0,6.0,,2018-05-02
ORD15646,17191,Dallas,HUB-SOUTH,9.0,9.0,,2018-05-02
ORD15664,30384,San Diego,HUB-WEST,12.0,12.0,,2018-05-02
ORD15672,1664,Philadelphia,HUB-EAST,4.0,12.0,,2018-05-02
ORD15691,23371,Philadelphia,HUB-EAST,11.0,27.0,,2018-05-02
ORD15710,38677,Indianapolis,HUB-MID,1.0,1.0,,2018-05-02
ORD15720,32960,Indianapolis,HUB-MID,36.0,219.0,,2018-05-02
ORD15761,24479,Philadelphia,HUB-EAST,7.0,7.0,,2018-05-02
ORD15774,20003,San Diego,HUB-WEST,33.0,204.0,,2018-05-02
ORD15780,10101,Los Angeles,HUB-WEST,25.0,25.0,,2018-05-02
ORD15817,29053,Austin,HUB-SOUTH,4.0,4.0,,2018-05-02
ORD15819,12208,San Diego,HUB-WEST,1.0,1.0,,2018-05-02
ORD15823,27881,Chicago,HUB-MID,4.0,4.0,,2018-05-02
ORD15824,24484,Columbus,HUB-MID,5.0,5.0,,2018-05-02
ORD15841,35235,Columbus,HUB-MID,16.0,16.0,,2018-05-02
ORD15854,36446,Charlotte,HUB-EAST,1.0,1.0,,2018-05-02
ORD15869,36623,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-05-02
ORD15889,24194,Jacksonville,HUB-EAST,1.0,1.0,,2018-05-02
ORD15909,19879,San Francisco,HUB-WEST,21.0,126.0,,2018-05-02
ORD15943,22418,Houston,HUB-SOUTH,228.0,228.0,,2018-05-03
ORD15949,13939,Indianapolis,HUB-MID,1.0,1.0,,2018-05-03
ORD15964,36773,San Jose,HUB-WEST,2.0,2.0,,2018-05-03
ORD15968,40279,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-05-03
ORD15980,12834,Houston,HUB-SOUTH,5.0,5.0,,2018-05-03
ORD15985,40281,Los Angeles,HUB-WEST,1.0,1.0,,2018-05-03
ORD15990,30232,Chicago,HUB-MID,30.0,30.0,,2018-05-03
ORD16022,24485,Jacksonville,HUB-EAST,10.0,15.0,,2018-05-04
ORD16059,10106,Jacksonville,HUB-EAST,13.0,13.0,,2018-05-04
ORD16110,14692,New York,HUB-EAST,1.0,1.0,,2018-05-04
ORD16130,38341,San Diego,HUB-WEST,4.0,4.0,,2018-05-04
ORD16162,4141,Columbus,HUB-MID,6.0,6.0,,2018-05-07
ORD16164,35861,San Antonio,HUB-SOUTH,6.0,6.0,,2018-05-07
ORD16173,35476,Denver,HUB-WEST,383.0,1482.0,,2018-05-07
ORD16180,767,Chicago,HUB-MID,5.0,5.0,1.0,2018-05-07
ORD16186,19312,Seattle,HUB-WEST,10.0,10.0,,2018-05-07
ORD16189,22402,New York,HUB-EAST,5.0,5.0,1.0,2018-05-07
ORD16190,22403,New York,HUB-EAST,16.0,16.0,,2018-05-07
ORD16200,28969,Indianapolis,HUB-MID,16.0,16.0,,2018-05-07
ORD16211,18634,New York,HUB-EAST,19.0,19.0,,2018-05-07
ORD16212,4142,Indianapolis,HUB-MID,5.0,5.0,1.0,2018-05-07
ORD16213,14480,Philadelphia,HUB-EAST,13.0,13.0,,2018-05-07
ORD16229,623,Chicago,HUB-MID,3.0,3.0,,2018-05-08
ORD16230,10215,Charlotte,HUB-EAST,2.0,3.0,,2018-05-08
ORD16234,9139,Indianapolis,HUB-MID,6.0,6.0,,2018-05-08
ORD16241,1987,San Diego,HUB-WEST,15.0,15.0,,2018-05-08
ORD16246,24726,Seattle,HUB-WEST,12.0,12.0,,2018-05-08
ORD16247,7043,Houston,HUB-SOUTH,6.0,12.0,,2018-05-08
ORD16265,22983,San Francisco,HUB-WEST,22.0,22.0,,2018-05-08
ORD16266,32551,Houston,HUB-SOUTH,326.0,1230.0,,2018-05-08
ORD16284,11227,San Antonio,HUB-SOUTH,27.0,111.0,,2018-05-08
ORD16292,9670,Denver,HUB-WEST,1.0,1.0,,2018-05-08
ORD16307,671,Seattle,HUB-WEST,4.0,4.0,,2018-05-08
ORD16317,33505,Phoenix,HUB-WEST,1.0,1.0,,2018-05-08
ORD16318,6114,Philadelphia,HUB-EAST,5.0,5.0,1.0,2018-05-08
ORD16322,1989,Jacksonville,HUB-EAST,131.0,237.0,,2018-05-08
ORD16323,7462,Jacksonville,HUB-EAST,11.0,11.0,,2018-05-08
ORD16324,18851,Houston,HUB-SOUTH,4.0,4.0,,2018-05-08
ORD16328,1985,Denver,HUB-WEST,10.0,10.0,,2018-05-08
ORD16329,33354,San Diego,HUB-WEST,5.0,5.0,1.0,2018-05-08
ORD16330,32194,Dallas,HUB-SOUTH,10.0,10.0,,2018-05-08
ORD16332,32342,Indianapolis,HUB-MID,1.0,1.0,,2018-05-08
ORD16351,24727,Seattle,HUB-WEST,7.0,7.0,,2018-05-08
ORD16359,2018,San Diego,HUB-WEST,13.0,13.0,,2018-05-08
ORD16362,18712,Nashville,HUB-EAST,7.0,7.0,,2018-05-08
ORD16375,18711,Dallas,HUB-SOUTH,1.0,1.0,,2018-05-08
ORD16525,38471,San Francisco,HUB-WEST,8.0,8.0,,2018-05-09
ORD16545,18952,Nashville,HUB-EAST,1.0,1.0,,2018-05-09
ORD16568,29281,Jacksonville,HUB-EAST,1.0,1.0,,2018-05-09
ORD16615,9602,Columbus,HUB-MID,1.0,1.0,,2018-05-10
ORD16659,34581,San Jose,HUB-WEST,19.0,19.0,,2018-05-10
ORD16699,9601,Los Angeles,HUB-WEST,1.0,1.0,,2018-05-10
ORD16792,9050,Columbus,HUB-MID,2.0,2.0,,2018-05-11
ORD16840,12734,Phoenix,HUB-WEST,1.0,1.0,,2018-05-11
ORD16842,6443,New York,HUB-EAST,1.0,1.0,1.0,2018-05-11
ORD16932,19590,New York,HUB-EAST,25.0,171.0,,2018-05-14
ORD16967,9821,Jacksonville,HUB-EAST,2.0,2.0,,2018-05-14
ORD16992,23984,New York,HUB-EAST,121.0,121.0,,2018-05-14
ORD17008,1738,Dallas,HUB-SOUTH,5.0,6.0,,2018-05-15
ORD17012,1987,Philadelphia,HUB-EAST,4.0,9.0,,2018-05-15
ORD17118,8335,Denver,HUB-WEST,2.0,2.0,,2018-05-15
ORD17121,18711,San Antonio,HUB-SOUTH,9.0,33.0,,2018-05-15
ORD17134,7856,Denver,HUB-WEST,2.0,2.0,,2018-05-15
ORD17142,24726,Charlotte,HUB-EAST,2.0,2.0,,2018-05-15
ORD17148,18712,Dallas,HUB-SOUTH,45.0,159.0,,2018-05-15
ORD17233,40088,Jacksonville,HUB-EAST,8.0,9.0,,2018-05-16
ORD17237,5010,Houston,HUB-SOUTH,8.0,9.0,,2018-05-16
ORD17263,3613,Austin,HUB-SOUTH,4.0,18.0,,2018-05-16
ORD17304,33058,Seattle,HUB-WEST,32.0,138.0,,2018-05-16
ORD17334,17191,San Jose,HUB-WEST,1.0,1.0,,2018-05-16
ORD17338,17192,Phoenix,HUB-WEST,1.0,1.0,,2018-05-16
ORD17340,37014,Los Angeles,HUB-WEST,36.0,156.0,,2018-05-16
ORD17374,24479,Indianapolis,HUB-MID,1.0,1.0,,2018-05-16
ORD17389,12560,Indianapolis,HUB-MID,1.0,1.0,,2018-05-16
ORD17393,24480,Chicago,HUB-MID,1.0,1.0,,2018-05-16
ORD17397,24483,Houston,HUB-SOUTH,1.0,1.0,,2018-05-16
ORD17450,9018,Dallas,HUB-SOUTH,2.0,2.0,,2018-05-16
ORD17457,22106,Chicago,HUB-MID,1.0,1.0,,2018-05-16
ORD17498,39713,Indianapolis,HUB-MID,3.0,3.0,,2018-05-17
ORD17555,9602,Indianapolis,HUB-MID,27.0,45.0,,2018-05-17
ORD17599,24290,Dallas,HUB-SOUTH,286.0,286.0,,2018-05-17
ORD17618,24286,Denver,HUB-WEST,205.0,205.0,,2018-05-17
ORD17647,13767,Charlotte,HUB-EAST,8.0,8.0,,2018-05-17
ORD17664,13097,Austin,HUB-SOUTH,1.0,1.0,,2018-05-17
ORD17688,9603,San Antonio,HUB-SOUTH,1.0,1.0,,2018-05-17
ORD17715,13255,Nashville,HUB-EAST,3.0,3.0,,2018-05-18
ORD17759,30384,San Jose,HUB-WEST,15.0,15.0,,2018-05-18
ORD17856,3449,San Francisco,HUB-WEST,1.0,1.0,,2018-05-18
ORD17867,9821,Nashville,HUB-EAST,1.0,1.0,1.0,2018-05-18
ORD17877,5614,Dallas,HUB-SOUTH,8.0,8.0,7.0,2018-05-18
ORD17920,8289,Dallas,HUB-SOUTH,1.0,1.0,,2018-05-18
ORD17976,36629,Los Angeles,HUB-WEST,1.0,1.0,,2018-05-18
ORD18065,40240,San Diego,HUB-WEST,76.0,76.0,,2018-05-21
ORD18081,6913,Chicago,HUB-MID,1.0,1.0,,2018-05-21
ORD18082,23984,Phoenix,HUB-WEST,314.0,314.0,,2018-05-21
ORD18127,1445,Indianapolis,HUB-MID,8.0,12.0,,2018-05-22
ORD18207,17709,Charlotte,HUB-EAST,37.0,51.0,,2018-05-22
ORD18252,36629,Columbus,HUB-MID,1.0,1.0,,2018-05-22
ORD18253,9362,Philadelphia,HUB-EAST,1.0,1.0,,2018-05-22
ORD18254,18145,San Diego,HUB-WEST,1.0,1.0,,2018-05-22
ORD18280,8851,Fort Worth,HUB-SOUTH,15.0,15.0,,2018-05-23
ORD18303,38511,San Diego,HUB-WEST,120.0,513.0,,2018-05-23
ORD18338,19702,Charlotte,HUB-EAST,1.0,1.0,,2018-05-23
ORD18344,16844,Dallas,HUB-SOUTH,1.0,1.0,,2018-05-23
ORD18347,38712,Houston,HUB-SOUTH,48.0,48.0,,2018-05-23
ORD18350,3945,Nashville,HUB-EAST,48.0,78.0,,2018-05-23
ORD18354,22419,New York,HUB-EAST,2.0,2.0,,2018-05-23
ORD18388,760,Charlotte,HUB-EAST,1.0,1.0,,2018-05-23
ORD18431,21110,Charlotte,HUB-EAST,6285.0,6285.0,,2018-05-24
ORD18491,9986,Jacksonville,HUB-EAST,9.0,9.0,,2018-05-29
ORD18512,19110,San Diego,HUB-WEST,5.0,12.0,,2018-05-29
ORD18572,17191,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-05-29
ORD18584,17192,San Francisco,HUB-WEST,1.0,1.0,,2018-05-29
ORD18612,9821,Austin,HUB-SOUTH,11.0,11.0,,2018-05-29
ORD18614,36722,Jacksonville,HUB-EAST,1.0,1.0,,2018-05-29
ORD18626,24479,Denver,HUB-WEST,1.0,1.0,,2018-05-29
ORD18650,12560,Charlotte,HUB-EAST,1.0,1.0,,2018-05-29
ORD18667,24480,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-05-29
ORD18670,24483,Houston,HUB-SOUTH,1.0,1.0,,2018-05-29
ORD18825,39014,Phoenix,HUB-WEST,5.0,12.0,,2018-05-30
ORD18832,5884,San Francisco,HUB-WEST,18.0,18.0,,2018-05-30
ORD18850,39770,Nashville,HUB-EAST,14.0,14.0,,2018-05-30
ORD18924,35136,Chicago,HUB-MID,20.0,20.0,,2018-05-30
ORD18965,29087,Nashville,HUB-EAST,16.0,33.0,,2018-05-30
ORD19184,35231,Chicago,HUB-MID,15.0,81.0,,2018-06-01
ORD19185,35231,Denver,HUB-WEST,27.0,147.0,,2018-06-01
ORD19193,12834,Houston,HUB-SOUTH,43.0,246.0,,2018-06-01
ORD19200,30232,Houston,HUB-SOUTH,43.0,246.0,,2018-06-01
ORD19226,22415,Dallas,HUB-SOUTH,2.0,2.0,,2018-06-04
ORD19247,22556,Charlotte,HUB-EAST,2.0,3.0,,2018-06-05
ORD19273,22419,Jacksonville,HUB-EAST,2.0,2.0,,2018-06-05
ORD19313,3083,Dallas,HUB-SOUTH,1.0,1.0,,2018-06-05
ORD19348,30164,Los Angeles,HUB-WEST,38.0,57.0,,2018-06-05
ORD19354,22106,Phoenix,HUB-WEST,1.0,1.0,,2018-06-05
ORD19358,33759,Chicago,HUB-MID,1.0,1.0,,2018-06-05
ORD19363,36167,New York,HUB-EAST,85.0,85.0,,2018-06-05
ORD19374,21538,Charlotte,HUB-EAST,3.0,3.0,,2018-06-06
ORD19457,10101,Fort Worth,HUB-SOUTH,43.0,246.0,,2018-06-06
ORD19460,10263,Charlotte,HUB-EAST,79.0,79.0,,2018-06-06
ORD19496,1986,Dallas,HUB-SOUTH,1.0,1.0,,2018-06-06
ORD19513,1988,Charlotte,HUB-EAST,1.0,1.0,,2018-06-06
ORD19546,6443,San Diego,HUB-WEST,147.0,147.0,,2018-06-06
ORD19557,13107,Columbus,HUB-MID,1.0,1.0,,2018-06-06
ORD19632,32322,Houston,HUB-SOUTH,3.0,3.0,,2018-06-07
ORD19714,10103,Phoenix,HUB-WEST,43.0,246.0,,2018-06-07
ORD19725,10108,Los Angeles,HUB-WEST,43.0,246.0,,2018-06-07
ORD19832,8456,San Diego,HUB-WEST,11.0,12.0,,2018-06-08
ORD19892,22710,Charlotte,HUB-EAST,64.0,177.0,,2018-06-08
ORD20053,37344,Denver,HUB-WEST,1.0,1.0,,2018-06-08
ORD20069,8714,Nashville,HUB-EAST,1.0,1.0,,2018-06-08
ORD20110,31836,Dallas,HUB-SOUTH,22.0,22.0,,2018-06-11
ORD20140,6814,Fort Worth,HUB-SOUTH,49.0,51.0,,2018-06-11
ORD20154,22476,Jacksonville,HUB-EAST,45.0,60.0,42.0,2018-06-11
ORD20181,16612,Columbus,HUB-MID,4.0,6.0,,2018-06-12
ORD20271,2844,Phoenix,HUB-WEST,73.0,96.0,,2018-06-12
ORD20300,18711,New York,HUB-EAST,12.0,72.0,,2018-06-12
ORD20318,2019,Denver,HUB-WEST,1.0,1.0,,2018-06-12
ORD20350,19876,Charlotte,HUB-EAST,1.0,1.0,,2018-06-12
ORD20398,22350,Los Angeles,HUB-WEST,18.0,24.0,,2018-06-13
ORD20409,21110,Charlotte,HUB-EAST,600.0,600.0,,2018-06-13
ORD20445,19440,Columbus,HUB-MID,28.0,63.0,,2018-06-13
ORD20460,39909,San Jose,HUB-WEST,1.0,1.0,,2018-06-13
ORD20477,66,San Diego,HUB-WEST,110.0,222.0,,2018-06-13
ORD20616,14362,Phoenix,HUB-WEST,10.0,12.0,,2018-06-14
ORD20663,39691,San Francisco,HUB-WEST,1.0,1.0,,2018-06-14
ORD20669,24290,Houston,HUB-SOUTH,286.0,286.0,,2018-06-14
ORD20778,3752,Denver,HUB-WEST,1.0,1.0,,2018-06-14
ORD20935,8266,Houston,HUB-SOUTH,1.0,1.0,,2018-06-18
ORD20992,3298,San Antonio,HUB-SOUTH,9.0,45.0,,2018-06-18
ORD21034,37347,San Antonio,HUB-SOUTH,3.0,18.0,,2018-06-19
ORD21035,23106,Columbus,HUB-MID,4.0,18.0,,2018-06-19
ORD21063,1987,Los Angeles,HUB-WEST,1.0,1.0,,2018-06-19
ORD21082,29871,Phoenix,HUB-WEST,1.0,1.0,,2018-06-19
ORD21086,671,Denver,HUB-WEST,1.0,1.0,1.0,2018-06-19
ORD21104,1985,Phoenix,HUB-WEST,2.0,2.0,,2018-06-19
ORD21125,23794,San Francisco,HUB-WEST,1.0,1.0,,2018-06-19
ORD21138,22934,Philadelphia,HUB-EAST,1.0,1.0,,2018-06-19
ORD21169,2636,Dallas,HUB-SOUTH,1.0,1.0,,2018-06-19
ORD21186,18612,Nashville,HUB-EAST,3.0,3.0,,2018-06-20
ORD21239,22475,Indianapolis,HUB-MID,16.0,21.0,,2018-06-20
ORD21273,1328,Nashville,HUB-EAST,1.0,1.0,,2018-06-20
ORD21294,25697,Austin,HUB-SOUTH,18.0,108.0,,2018-06-20
ORD21299,21803,Phoenix,HUB-WEST,1541.0,1541.0,,2018-06-20
ORD21300,38284,Austin,HUB-SOUTH,71.0,174.0,,2018-06-20
ORD21335,4185,New York,HUB-EAST,1.0,1.0,,2018-06-20
ORD21363,15071,San Francisco,HUB-WEST,25.0,39.0,,2018-06-20
ORD21413,21372,Nashville,HUB-EAST,3.0,3.0,,2018-06-21
ORD21426,19845,San Francisco,HUB-WEST,6.0,6.0,,2018-06-21
ORD21484,21000,Jacksonville,HUB-EAST,192.0,789.0,,2018-06-21
ORD21530,11861,Chicago,HUB-MID,19.0,19.0,,2018-06-21
ORD21550,31828,Los Angeles,HUB-WEST,1.0,1.0,,2018-06-21
ORD21551,3840,San Antonio,HUB-SOUTH,69.0,90.0,,2018-06-21
ORD21562,5100,Indianapolis,HUB-MID,1.0,1.0,,2018-06-21
ORD21602,23984,San Francisco,HUB-WEST,48.0,48.0,,2018-06-21
ORD21653,22797,Columbus,HUB-MID,9.0,9.0,,2018-06-22
ORD21682,38350,Dallas,HUB-SOUTH,12.0,27.0,,2018-06-22
ORD21695,23182,Los Angeles,HUB-WEST,7.0,7.0,,2018-06-22
ORD21701,1450,San Jose,HUB-WEST,1.0,1.0,,2018-06-22
ORD21704,36645,Chicago,HUB-MID,5.0,5.0,,2018-06-22
ORD21714,23724,Chicago,HUB-MID,1.0,1.0,,2018-06-22
ORD21721,24723,San Diego,HUB-WEST,1.0,1.0,,2018-06-22
ORD21764,20503,Seattle,HUB-WEST,1.0,1.0,,2018-06-22
ORD21802,22350,Austin,HUB-SOUTH,7.0,7.0,,2018-06-22
ORD21814,24485,Fort Worth,HUB-SOUTH,1.0,1.0,,2018-06-22
ORD21820,22347,Philadelphia,HUB-EAST,7.0,7.0,,2018-06-22
ORD21860,5335,Chicago,HUB-MID,1.0,1.0,,2018-06-22
ORD21896,36957,San Jose,HUB-WEST,20.0,84.0,,2018-06-25
ORD21926,24564,San Antonio,HUB-SOUTH,21.0,39.0,,2018-06-25
ORD22014,3642,Jacksonville,HUB-EAST,5.0,24.0,,2018-06-26
ORD22019,10102,Seattle,HUB-WEST,222.0,1008.0,,2018-06-26
ORD22027,19999,Philadelphia,HUB-EAST,100.0,100.0,,2018-06-26
ORD22028,21110,Charlotte,HUB-EAST,250.0,250.0,,2018-06-26
ORD22029,21110,Nashville,HUB-EAST,96.0,96.0,,2018-06-26
ORD22075,34189,San Jose,HUB-WEST,1.0,1.0,,2018-06-26
ORD22085,18460,Charlotte,HUB-EAST,1.0,1.0,,2018-06-26
ORD22101,18712,Chicago,HUB-MID,5.0,5.0,,2018-06-26
ORD22136,22476,Philadelphia,HUB-EAST,15.0,90.0,,2018-06-26
ORD22141,22983,Nashville,HUB-EAST,5.0,5.0,21.0,2018-06-26
ORD22233,18860,Houston,HUB-SOUTH,9.0,36.0,,2018-06-27
ORD22273,287,Seattle,HUB-WEST,54.0,381.0,,2018-06-27
ORD22280,25697,Indianapolis,HUB-MID,54.0,381.0,,2018-06-27
ORD22286,35421,Los Angeles,HUB-WEST,19.0,19.0,,2018-06-27
ORD22318,131,San Antonio,HUB-SOUTH,1.0,1.0,,2018-06-27
ORD22322,24928,Houston,HUB-SOUTH,1.0,1.0,,2018-06-27
ORD22359,38898,Jacksonville,HUB-EAST,6.0,6.0,,2018-06-28
ORD22398,38290,Phoenix,HUB-WEST,6.0,36.0,,2018-06-28
ORD22404,21521,Seattle,HUB-WEST,1.0,1.0,,2018-06-28
ORD22453,8675,Philadelphia,HUB-EAST,1.0,3.0,,2018-06-29
ORD22466,671,Nashville,HUB-EAST,6.0,9.0,,2018-06-29
ORD22702,18612,Jacksonville,HUB-EAST,20.0,20.0,,2018-06-30
ORD22715,767,Denver,HUB-WEST,2.0,2.0,,2018-06-30
ORD22759,17709,Philadelphia,HUB-EAST,22.0,51.0,,2018-06-30
ORD22814,14280,Jacksonville,HUB-EAST,1.0,1.0,,2018-06-30
ORD22839,35231,Denver,HUB-WEST,3.0,3.0,,2018-07-03
ORD22858,22982,Charlotte,HUB-EAST,24.0,24.0,,2018-07-03
ORD22859,22982,Seattle,HUB-WEST,24.0,24.0,,2018-07-03
ORD22860,22982,Fort Worth,HUB-SOUTH,24.0,24.0,,2018-07-03
ORD22902,23566,Fort Worth,HUB-SOUTH,2.0,2.0,,2018-07-03
ORD22903,23564,Nashville,HUB-EAST,2.0,2.0,,2018-07-03
ORD22907,32823,Los Angeles,HUB-WEST,8.0,8.0,,2018-07-03
ORD22959,25698,San Francisco,HUB-WEST,15.0,15.0,,2018-07-04
ORD22967,34756,Columbus,HUB-MID,4.0,18.0,,2018-07-04
ORD23028,2273,Nashville,HUB-EAST,23.0,36.0,,2018-07-04
ORD23234,23722,San Antonio,HUB-SOUTH,3.0,18.0,,2018-07-06
ORD23286,806,Houston,HUB-SOUTH,16.0,69.0,,2018-07-06
ORD23300,33929,Jacksonville,HUB-EAST,7.0,7.0,,2018-07-06
ORD23320,22472,Seattle,HUB-WEST,7.0,7.0,,2018-07-06
ORD23388,37077,Houston,HUB-SOUTH,1.0,1.0,,2018-07-06
ORD23395,12567,Austin,HUB-SOUTH,3.0,3.0,,2018-07-09
ORD23422,40077,Denver,HUB-WEST,6553.0,6553.0,,2018-07-09
ORD23497,5907,San Antonio,HUB-SOUTH,3.0,3.0,,2018-07-10
ORD23541,20163,San Diego,HUB-WEST,18.0,27.0,,2018-07-10
ORD23556,26463,Charlotte,HUB-EAST,61.0,78.0,,2018-07-10
ORD23608,4141,Jacksonville,HUB-EAST,96.0,96.0,,2018-07-10
ORD23696,5010,Phoenix,HUB-WEST,2.0,18.0,,2018-07-11
ORD23748,23834,Fort Worth,HUB-SOUTH,49.0,49.0,,2018-07-11
ORD23791,37882,Houston,HUB-SOUTH,7.0,7.0,,2018-07-11
ORD23833,5888,Indianapolis,HUB-MID,7.0,7.0,,2018-07-11
ORD23895,23683,Dallas,HUB-SOUTH,40.0,40.0,,2018-07-12
ORD23907,8273,Nashville,HUB-EAST,1.0,1.0,,2018-07-12
ORD23950,37977,Nashville,HUB-EAST,2560.0,2560.0,591.0,2018-07-12
ORD24040,7987,Nashville,HUB-EAST,1.0,1.0,,2018-07-13
ORD24048,22351,Columbus,HUB-MID,2814.0,12003.0,,2018-07-13
ORD24049,22351,Columbus,HUB-MID,1000.0,1000.0,,2018-07-13
ORD24061,6443,Houston,HUB-SOUTH,2.0,2.0,,2018-07-13
ORD24068,4141,San Antonio,HUB-SOUTH,1.0,1.0,,2018-07-13
ORD24088,18711,Fort Worth,HUB-SOUTH,639.0,4158.0,,2018-07-13
ORD24173,7688,Fort Worth,HUB-SOUTH,152.0,152.0,,2018-07-16
ORD24381,18711,Columbus,HUB-MID,22.0,22.0,,2018-07-17
ORD24393,13138,Chicago,HUB-MID,1.0,1.0,,2018-07-17
ORD24397,39938,Austin,HUB-SOUTH,2.0,2.0,,2018-07-17
ORD24425,18229,Columbus,HUB-MID,3.0,3.0,,2018-07-18
ORD24490,7173,San Diego,HUB-WEST,52.0,52.0,,2018-07-18
ORD24496,22712,San Jose,HUB-WEST,1323.0,1323.0,,2018-07-18
ORD24501,22711,Los Angeles,HUB-WEST,210.0,210.0,,2018-07-18
ORD24573,22350,Austin,HUB-SOUTH,1.0,1.0,,2018-07-18
ORD24585,22472,Phoenix,HUB-WEST,1.0,1.0,,2018-07-18
ORD24586,22347,Seattle,HUB-WEST,1.0,1.0,,2018-07-18
ORD24589,11251,Columbus,HUB-MID,145.0,145.0,,2018-07-18
ORD24623,22476,San Jose,HUB-WEST,1.0,1.0,,2018-07-18
ORD24624,22475,San Antonio,HUB-SOUTH,1.0,1.0,,2018-07-18
ORD24625,22474,Houston,HUB-SOUTH,1.0,1.0,,2018-07-18
ORD24626,22477,New York,HUB-EAST,1.0,1.0,,2018-07-18
ORD24682,22860,Seattle,HUB-WEST,45.0,45.0,,2018-07-19
ORD24730,13290,Phoenix,HUB-WEST,5.0,6.0,,2018-07-20
ORD24816,17584,Nashville,HUB-EAST,20.0,20.0,,2018-07-20
ORD24854,19439,Phoenix,HUB-WEST,8.0,8.0,,2018-07-20
ORD24885,28537,Dallas,HUB-SOUTH,11.0,11.0,,2018-07-20
ORD24930,35378,Fort Worth,HUB-SOUTH,10.0,10.0,,2018-07-20
ORD24935,23851,Chicago,HUB-MID,1.0,1.0,,2018-07-20
ORD24937,24726,Phoenix,HUB-WEST,11.0,11.0,,2018-07-20
ORD24952,33350,San Diego,HUB-WEST,1.0,3.0,,2018-07-23
ORD24953,40211,Columbus,HUB-MID,2.0,3.0,,2018-07-23
ORD24956,2531,Indianapolis,HUB-MID,5.0,12.0,,2018-07-23
ORD25074,20234,Chicago,HUB-MID,20.0,54.0,,2018-07-24
ORD25159,12521,San Jose,HUB-WEST,4.0,18.0,,2018-07-25
ORD25171,37504,San Antonio,HUB-SOUTH,826.0,826.0,,2018-07-25
ORD25201,4279,Charlotte,HUB-EAST,1.0,1.0,,2018-07-25
ORD25229,17650,Houston,HUB-SOUTH,45.0,45.0,,2018-07-25
ORD25259,23674,Charlotte,HUB-EAST,1.0,1.0,,2018-07-25
